"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16"
"438","HSPA1A_ENSG00000204389","SAMD14_ENSG00000167100","WIF1_ENSG00000156076","RHEB_ENSG00000106615","OGDHL_ENSG00000197444","RPL30_ENSG00000156482","PNMA1_ENSG00000176903","CNTN4_ENSG00000144619","B4GALT5_ENSG00000158470","PLCB4_ENSG00000101333","ADAMTS4_ENSG00000158859","CNOT1_ENSG00000125107","CKS1B_ENSG00000173207","RFX4_ENSG00000111783","TMEM128_ENSG00000132406","LRRN3_ENSG00000173114"
"439","MYO1B_ENSG00000128641","SEPTIN2_ENSG00000168385","RGS6_ENSG00000182732","FBLL1_ENSG00000188573","PRSS3_ENSG00000010438","SNX1_ENSG00000028528","BNIP3_ENSG00000176171","CABLES1_ENSG00000134508","KCNV1_ENSG00000164794","SAC3D1_ENSG00000168061","PTPRZ1_ENSG00000106278","AL049840.5_ENSG00000269958","FEZ1_ENSG00000149557","PADI2_ENSG00000117115","IQGAP1_ENSG00000140575","PTPN3_ENSG00000070159"
"440","RPL18_ENSG00000063177","DDAH2_ENSG00000213722","TSPAN13_ENSG00000106537","TAC1_ENSG00000006128","KCNAB3_ENSG00000170049","FRYL_ENSG00000075539","PTMS_ENSG00000159335","CAMK1D_ENSG00000183049","FBXO9_ENSG00000112146","TRAP1_ENSG00000126602","WSB1_ENSG00000109046","SULT4A1_ENSG00000130540","RALGDS_ENSG00000160271","SLC4A4_ENSG00000080493","ANGPTL2_ENSG00000136859","BLVRA_ENSG00000106605"
"441","IFI35_ENSG00000068079","HADHB_ENSG00000138029","TLE1_ENSG00000196781","AC105446.1_ENSG00000227053","SERP2_ENSG00000151778","WNK1_ENSG00000060237","LMO3_ENSG00000048540","GRM2_ENSG00000164082","GULP1_ENSG00000144366","NHP2_ENSG00000145912","HLA-B_ENSG00000234745","HIF1AN_ENSG00000166135","MEIS3_ENSG00000105419","PSME2_ENSG00000100911","SNX6_ENSG00000129515","INA_ENSG00000148798"
"442","C16orf89_ENSG00000153446","ERBB4_ENSG00000178568","ATP6V1G2_ENSG00000213760","EIF4A2_ENSG00000156976","FHOD3_ENSG00000134775","CDR2L_ENSG00000109089","FAM131B_ENSG00000159784","NR2F2_ENSG00000185551","ETS2_ENSG00000157557","GFPT1_ENSG00000198380","TMEM205_ENSG00000105518","RGMA_ENSG00000182175","DTD2_ENSG00000129480","BAG3_ENSG00000151929","ATF3_ENSG00000162772","DEXI_ENSG00000182108"
"443","EZR_ENSG00000092820","RPS15_ENSG00000115268","AUXG01000058.1_ENSG00000286214","AC104083.1_ENSG00000260244","GRINA_ENSG00000178719","SPARC_ENSG00000113140","RAMP3_ENSG00000122679","DLGAP3_ENSG00000116544","KNDC1_ENSG00000171798","ARPP21_ENSG00000172995","MAN2B1_ENSG00000104774","PHYHIPL_ENSG00000165443","CHI3L1_ENSG00000133048","CRYAB_ENSG00000109846","ZFYVE16_ENSG00000039319","TRNP1_ENSG00000253368"
"444","TWSG1_ENSG00000128791","HMGN5_ENSG00000198157","RNF175_ENSG00000145428","AP3M2_ENSG00000070718","SNX3_ENSG00000112335","KLHL32_ENSG00000186231","HK1_ENSG00000156515","RAPH1_ENSG00000173166","UBFD1_ENSG00000103353","CADPS2_ENSG00000081803","MAP7_ENSG00000135525","DIPK1C_ENSG00000187773","NUDT10_ENSG00000122824","MN1_ENSG00000169184","ZFP36L2_ENSG00000152518","KRAS_ENSG00000133703"
"445","CTDSP1_ENSG00000144579","B3GALT1_ENSG00000172318","ANXA6_ENSG00000197043","SMIM29_ENSG00000186577","CCM2_ENSG00000136280","RPL21_ENSG00000122026","CMAS_ENSG00000111726","IQSEC2_ENSG00000124313","ZFYVE9_ENSG00000157077","CNOT4_ENSG00000080802","GALNT16_ENSG00000100626","TRHDE_ENSG00000072657","SALL1_ENSG00000103449","LEPROT_ENSG00000213625","VCAN_ENSG00000038427","RIPPLY2_ENSG00000203877"
"446","MYBPC1_ENSG00000196091","ZNF680_ENSG00000173041","B9D1_ENSG00000108641","COPRS_ENSG00000172301","POLR2E_ENSG00000099817","STMN4_ENSG00000015592","ACTR10_ENSG00000131966","ZFPM2_ENSG00000169946","KCNC3_ENSG00000131398","HDGFL3_ENSG00000166503","COBL_ENSG00000106078","EFNA5_ENSG00000184349","BBC3_ENSG00000105327","CSRP1_ENSG00000159176","GPIHBP1_ENSG00000277494","OAT_ENSG00000065154"
"447","TACC1_ENSG00000147526","JPH4_ENSG00000092051","OLFM3_ENSG00000118733","NCK2_ENSG00000071051","SLC7A8_ENSG00000092068","TMTC2_ENSG00000179104","ATP6V1D_ENSG00000100554","HLF_ENSG00000108924","FGF9_ENSG00000102678","JAK1_ENSG00000162434","TPPP3_ENSG00000159713","FURIN_ENSG00000140564","MYO1E_ENSG00000157483","RARRES2_ENSG00000106538","ABL1_ENSG00000097007","CD24_ENSG00000272398"
"448","SNHG5_ENSG00000203875","TLE1_ENSG00000196781","GRIN2A_ENSG00000183454","TMOD2_ENSG00000128872","SRP14_ENSG00000140319","MAN2A2_ENSG00000196547","LRRN2_ENSG00000170382","ATRNL1_ENSG00000107518","MARK1_ENSG00000116141","KCNS1_ENSG00000124134","DBP_ENSG00000105516","CABLES1_ENSG00000134508","IFIT2_ENSG00000119922","SCAMP2_ENSG00000140497","ANKIB1_ENSG00000001629","AC138647.1_ENSG00000226490"
"449","NRP1_ENSG00000099250","APCDD1_ENSG00000154856","DIRAS1_ENSG00000176490","BNIP3_ENSG00000176171","CYCS_ENSG00000172115","RPS6_ENSG00000137154","STARD13_ENSG00000133121","SHANK3_ENSG00000251322","LPCAT4_ENSG00000176454","TOMM70_ENSG00000154174","FAF2_ENSG00000113194","SH3BGRL2_ENSG00000198478","B3GLCT_ENSG00000187676","RACK1_ENSG00000204628","SFRP1_ENSG00000104332","HCFC1R1_ENSG00000103145"
"450","DSTN_ENSG00000125868","CUX2_ENSG00000111249","AC104072.1_ENSG00000260878","MACROD2_ENSG00000172264","RAB6A_ENSG00000175582","ANKS1B_ENSG00000185046","ANKMY2_ENSG00000106524","KRBOX4_ENSG00000147121","UNC5D_ENSG00000156687","USP10_ENSG00000103194","SMIM13_ENSG00000224531","RPRM_ENSG00000177519","NAV3_ENSG00000067798","SAMHD1_ENSG00000101347","SORT1_ENSG00000134243","NDUFB3_ENSG00000119013"
"451","RAB34_ENSG00000109113","ZFP36L2_ENSG00000152518","FIG4_ENSG00000112367","PLCXD3_ENSG00000182836","FAM81A_ENSG00000157470","NADSYN1_ENSG00000172890","SCOC_ENSG00000153130","PRMT8_ENSG00000111218","FAM189B_ENSG00000160767","DDA1_ENSG00000130311","TFPT_ENSG00000105619","DCAF6_ENSG00000143164","SMURF1_ENSG00000198742","ALDOC_ENSG00000109107","DPYSL5_ENSG00000157851","SNHG30_ENSG00000267321"
"452","TRIOBP_ENSG00000100106","MGAT4C_ENSG00000182050","MAPK4_ENSG00000141639","FAM71E1_ENSG00000142530","HOPX_ENSG00000171476","STRN_ENSG00000115808","ATP6V1A_ENSG00000114573","PSIP1_ENSG00000164985","DGKQ_ENSG00000145214","ZFAS1_ENSG00000177410","VPS18_ENSG00000104142","USP11_ENSG00000102226","GFAP_ENSG00000131095","ARID4B_ENSG00000054267","MYO1E_ENSG00000157483","PITHD1_ENSG00000057757"
"453","PTBP1_ENSG00000011304","SFRP2_ENSG00000145423","SYT5_ENSG00000129990","SGPP2_ENSG00000163082","RNF187_ENSG00000168159","B2M_ENSG00000166710","SULT4A1_ENSG00000130540","CNTN3_ENSG00000113805","DCC_ENSG00000187323","JPT1_ENSG00000189159","C21orf91_ENSG00000154642","PNPLA2_ENSG00000177666","BACE1_ENSG00000186318","MAP3K20_ENSG00000091436","SLC9A9_ENSG00000181804","PPM1A_ENSG00000100614"
"454","RAMP3_ENSG00000122679","NEK6_ENSG00000119408","GABRA4_ENSG00000109158","MAPK8_ENSG00000107643","SUCLA2_ENSG00000136143","TMBIM1_ENSG00000135926","NDUFA5_ENSG00000128609","FAM47E_ENSG00000189157","GCHFR_ENSG00000137880","MED19_ENSG00000156603","DDX3Y_ENSG00000067048","DIRAS1_ENSG00000176490","DGKH_ENSG00000102780","RPL28_ENSG00000108107","CLN8_ENSG00000182372","AHNAK2_ENSG00000185567"
"455","EMX2OS_ENSG00000229847","PGM1_ENSG00000079739","ATP5MC3_ENSG00000154518","CTNNBIP1_ENSG00000178585","FBLN7_ENSG00000144152","ERBIN_ENSG00000112851","ZNF503_ENSG00000165655","ADCY1_ENSG00000164742","GLRB_ENSG00000109738","MYT1L_ENSG00000186487","RBM10_ENSG00000182872","ALG1_ENSG00000033011","SNX1_ENSG00000028528","CDC5L_ENSG00000096401","WSCD1_ENSG00000179314","CCDC136_ENSG00000128596"
"456","HEBP2_ENSG00000051620","SCG2_ENSG00000171951","LYSMD2_ENSG00000140280","ZBTB16_ENSG00000109906","DDX24_ENSG00000089737","BDH2_ENSG00000164039","FGF13_ENSG00000129682","PNMA1_ENSG00000176903","MTCH1_ENSG00000137409","PANX2_ENSG00000073150","CCDC82_ENSG00000149231","MAPK10_ENSG00000109339","DPYSL3_ENSG00000113657","FSTL5_ENSG00000168843","ANP32B_ENSG00000136938","NUAK1_ENSG00000074590"
"457","IFI6_ENSG00000126709","RPL36AL_ENSG00000165502","PRKCA_ENSG00000154229","HMOX2_ENSG00000103415","KIFAP3_ENSG00000075945","RPS9_ENSG00000170889","ATP5F1B_ENSG00000110955","MYOM2_ENSG00000036448","NDUFV2_ENSG00000178127","TMEM74B_ENSG00000125895","ZBTB17_ENSG00000116809","LRRC59_ENSG00000108829","LMO3_ENSG00000048540","MIR497HG_ENSG00000267532","GAB2_ENSG00000033327","PKM_ENSG00000067225"
"458","ZFP36L2_ENSG00000152518","IDNK_ENSG00000148057","NPTXR_ENSG00000221890","ARC_ENSG00000198576","TMEM141_ENSG00000244187","AOPEP_ENSG00000148120","BCL11A_ENSG00000119866","HAPLN4_ENSG00000187664","ELAVL2_ENSG00000107105","CNR1_ENSG00000118432","HPCAL4_ENSG00000116983","ELL2_ENSG00000118985","ANGPTL2_ENSG00000136859","ADGRG1_ENSG00000205336","NIPAL3_ENSG00000001461","PAK1_ENSG00000149269"
"459","FTL_ENSG00000087086","NUPR1_ENSG00000176046","FGF9_ENSG00000102678","MAP2K4_ENSG00000065559","ESRRA_ENSG00000173153","RNF141_ENSG00000110315","FAM102B_ENSG00000162636","TMEM39B_ENSG00000121775","AP2M1_ENSG00000161203","C1QTNF4_ENSG00000172247","THRA_ENSG00000126351","GIT2_ENSG00000139436","SLIT1_ENSG00000187122","HNMT_ENSG00000150540","SEPTIN7_ENSG00000122545","KIF3C_ENSG00000084731"
"460","AGT_ENSG00000135744","ITGAV_ENSG00000138448","NLK_ENSG00000087095","CKS2_ENSG00000123975","ARL8B_ENSG00000134108","SLC9A9_ENSG00000181804","SHC3_ENSG00000148082","GOLGA8B_ENSG00000215252","BEX5_ENSG00000184515","PRKACB_ENSG00000142875","GRK3_ENSG00000100077","SEMA5B_ENSG00000082684","MID1IP1_ENSG00000165175","WDFY3-AS2_ENSG00000180769","RHOA_ENSG00000067560","MPPED1_ENSG00000186732"
"461","ITGA3_ENSG00000005884","ZIC2_ENSG00000043355","TMEM132C_ENSG00000181234","CDC37_ENSG00000105401","PJA2_ENSG00000198961","TRAF4_ENSG00000076604","ORAI2_ENSG00000160991","WIPF3_ENSG00000122574","TRIM32_ENSG00000119401","PLRG1_ENSG00000171566","PIGG_ENSG00000174227","DOCK3_ENSG00000088538","SECISBP2L_ENSG00000138593","TPM2_ENSG00000198467","RALGDS_ENSG00000160271","TEX30_ENSG00000151287"
"462","RSU1_ENSG00000148484","RPL17_ENSG00000265681","GAD1_ENSG00000128683","TBC1D9_ENSG00000109436","ACHE_ENSG00000087085","ADARB2_ENSG00000185736","CACNA1E_ENSG00000198216","PNMA2_ENSG00000240694","LIMK1_ENSG00000106683","PCDH7_ENSG00000169851","TP53BP1_ENSG00000067369","KLC1_ENSG00000126214","GMFB_ENSG00000197045","PRELP_ENSG00000188783","ELOVL5_ENSG00000012660","TMEM191B_ENSG00000278558"
"463","CYBRD1_ENSG00000071967","VEGFB_ENSG00000173511","SERTM1_ENSG00000180440","CMAS_ENSG00000111726","ATP6V1A_ENSG00000114573","PAQR4_ENSG00000162073","FAR2_ENSG00000064763","BRICD5_ENSG00000182685","NEGR1_ENSG00000172260","EGFR_ENSG00000146648","H3F3B_ENSG00000132475","ANXA1_ENSG00000135046","CRHBP_ENSG00000145708","CSTB_ENSG00000160213","HIST2H2BE_ENSG00000184678","HECA_ENSG00000112406"
"464","RPS7_ENSG00000171863","GNA13_ENSG00000120063","SLF1_ENSG00000133302","STAU2_ENSG00000040341","CDH22_ENSG00000149654","ARPC5_ENSG00000162704","KIAA0513_ENSG00000135709","BAIAP2_ENSG00000175866","TSPAN33_ENSG00000158457","ADCY2_ENSG00000078295","CAST_ENSG00000153113","CCN2_ENSG00000118523","AOPEP_ENSG00000148120","CX3CR1_ENSG00000168329","ACADS_ENSG00000122971","LINC01278_ENSG00000235437"
"465","MAN1A1_ENSG00000111885","RPL27A_ENSG00000166441","SYT16_ENSG00000139973","NKRF_ENSG00000186416","DCTN3_ENSG00000137100","TRAFD1_ENSG00000135148","OAZ1_ENSG00000104904","ITM2C_ENSG00000135916","NRXN3_ENSG00000021645","ATP6V1H_ENSG00000047249","RNF31_ENSG00000092098","NEGR1_ENSG00000172260","MAP2K1_ENSG00000169032","EPHX1_ENSG00000143819","RPS15A_ENSG00000134419","SPTSSB_ENSG00000196542"
"466","PRPF38B_ENSG00000134186","ATN1_ENSG00000111676","RFTN1_ENSG00000131378","RHBDL3_ENSG00000141314","PFN2_ENSG00000070087","ZNF276_ENSG00000158805","RASA1_ENSG00000145715","FBXO27_ENSG00000161243","LNX1_ENSG00000072201","FAM217B_ENSG00000196227","TMEM50B_ENSG00000142188","MPPED1_ENSG00000186732","RAP1GAP_ENSG00000076864","AASS_ENSG00000008311","RPL8_ENSG00000161016","ZNF776_ENSG00000152443"
"467","ERGIC1_ENSG00000113719","TCF4_ENSG00000196628","YRDC_ENSG00000196449","SMIM32_ENSG00000271824","SNAP91_ENSG00000065609","KIF1C_ENSG00000129250","PFN2_ENSG00000070087","ERBB4_ENSG00000178568","TMEM74B_ENSG00000125895","MYORG_ENSG00000164976","DUSP7_ENSG00000164086","OXR1_ENSG00000164830","RGN_ENSG00000130988","SMARCC2_ENSG00000139613","GRM3_ENSG00000198822","MRPL21_ENSG00000197345"
"468","TP53I11_ENSG00000175274","RPS17_ENSG00000182774","AC008780.1_ENSG00000249436","IDH3A_ENSG00000166411","YWHAB_ENSG00000166913","TMEM123_ENSG00000152558","ACTN2_ENSG00000077522","ARX_ENSG00000004848","ARL8B_ENSG00000134108","GET3_ENSG00000198356","ATF4_ENSG00000128272","AC132872.1_ENSG00000260563","MEGF10_ENSG00000145794","CPNE3_ENSG00000085719","DSCAML1_ENSG00000177103","MYRIP_ENSG00000170011"
"469","C1orf54_ENSG00000118292","CARMIL1_ENSG00000079691","SCRT1_ENSG00000261678","RORA_ENSG00000069667","ATP5PB_ENSG00000116459","MTSS1_ENSG00000170873","CABP1_ENSG00000157782","ABI1_ENSG00000136754","TSPAN5_ENSG00000168785","IGFBP4_ENSG00000141753","FAM106A_ENSG00000273018","EPB41L1_ENSG00000088367","ARAP2_ENSG00000047365","SMARCA5_ENSG00000153147","TRIM2_ENSG00000109654","MLLT11_ENSG00000213190"
"470","RPL14_ENSG00000188846","SEMA5A_ENSG00000112902","TMEM130_ENSG00000166448","SCN1B_ENSG00000105711","NDUFA8_ENSG00000119421","PLCL1_ENSG00000115896","GUCY1A2_ENSG00000152402","ASTN1_ENSG00000152092","RIMKLA_ENSG00000177181","KIF5C_ENSG00000168280","MINDY2_ENSG00000128923","STOX2_ENSG00000173320","FAM13C_ENSG00000148541","MT1X_ENSG00000187193","PLA2G4C_ENSG00000105499","YARS_ENSG00000134684"
"471","MRC2_ENSG00000011028","SURF1_ENSG00000148290","CPNE8_ENSG00000139117","WSB2_ENSG00000176871","NGRN_ENSG00000182768","LMNA_ENSG00000160789","CCDC32_ENSG00000128891","FZD3_ENSG00000104290","LRRTM1_ENSG00000162951","HBB_ENSG00000244734","CCND3_ENSG00000112576","RLIM_ENSG00000131263","LAMP1_ENSG00000185896","GNG12_ENSG00000172380","DOCK1_ENSG00000150760","UBE2V2_ENSG00000169139"
"472","PDLIM7_ENSG00000196923","GASK1B_ENSG00000164125","LRRN1_ENSG00000175928","IQSEC1_ENSG00000144711","AC018358.1_ENSG00000281160","AGPAT4_ENSG00000026652","NXPH3_ENSG00000182575","DTWD1_ENSG00000104047","EPHB6_ENSG00000106123","VAMP1_ENSG00000139190","PLIN3_ENSG00000105355","IQSEC3_ENSG00000120645","ITPKB_ENSG00000143772","CFH_ENSG00000000971","CBFB_ENSG00000067955","STAC2_ENSG00000141750"
"473","S1PR1_ENSG00000170989","RPS12_ENSG00000112306","AKAP5_ENSG00000179841","BCAT1_ENSG00000060982","TMOD1_ENSG00000136842","DOHH_ENSG00000129932","RIT2_ENSG00000152214","LMTK2_ENSG00000164715","SYT12_ENSG00000173227","TSPAN31_ENSG00000135452","CD22_ENSG00000012124","ATP6V0C_ENSG00000185883","IPO13_ENSG00000117408","NMB_ENSG00000197696","FNTA_ENSG00000168522","MAP11_ENSG00000146826"
"474","DAP_ENSG00000112977","BCL2_ENSG00000171791","SLC26A4-AS1_ENSG00000233705","GNAS_ENSG00000087460","TEX30_ENSG00000151287","AL023284.4_ENSG00000260418","TPI1_ENSG00000111669","ATF7IP2_ENSG00000166669","LINC01202_ENSG00000280776","PTMS_ENSG00000159335","ZDHHC14_ENSG00000175048","WHRN_ENSG00000095397","MRI1_ENSG00000037757","PHGDH_ENSG00000092621","TECR_ENSG00000099797","LHX6_ENSG00000106852"
"475","ADI1_ENSG00000182551","AKAP7_ENSG00000118507","SCG5_ENSG00000166922","PODXL2_ENSG00000114631","NDUFB2_ENSG00000090266","SVIP_ENSG00000198168","C3orf80_ENSG00000180044","RTN4RL1_ENSG00000185924","HOPX_ENSG00000171476","MSL1_ENSG00000188895","MCFD2_ENSG00000180398","SLC25A23_ENSG00000125648","FSCN1_ENSG00000075618","MAPKAPK2_ENSG00000162889","TMEFF2_ENSG00000144339","PPP2R1A_ENSG00000105568"
"476","PFDN5_ENSG00000123349","ANGPTL4_ENSG00000167772","CNKSR2_ENSG00000149970","TMEM200C_ENSG00000206432","MAP3K9_ENSG00000006432","TJP1_ENSG00000104067","KLHL2_ENSG00000109466","PEG10_ENSG00000242265","SORL1_ENSG00000137642","DTX3_ENSG00000178498","EML3_ENSG00000149499","CLUH_ENSG00000132361","MEIS2_ENSG00000134138","CNN3_ENSG00000117519","LZTS2_ENSG00000107816","NMRK1_ENSG00000106733"
"477","HBEGF_ENSG00000113070","NME4_ENSG00000103202","CRYZ_ENSG00000116791","FAIM2_ENSG00000135472","TMEM14A_ENSG00000096092","CDC14B_ENSG00000081377","SNAP91_ENSG00000065609","RAPGEFL1_ENSG00000108352","LRRK1_ENSG00000154237","ZC3H4_ENSG00000130749","PTPN18_ENSG00000072135","SYNJ1_ENSG00000159082","AP4M1_ENSG00000221838","HMGCS1_ENSG00000112972","PTK2_ENSG00000169398","KCNAB3_ENSG00000170049"
"478","PXN_ENSG00000089159","POU3F3_ENSG00000198914","AC068587.4_ENSG00000283674","GRM2_ENSG00000164082","RAB3C_ENSG00000152932","LMBRD1_ENSG00000168216","ABRACL_ENSG00000146386","MPP7_ENSG00000150054","SRRM3_ENSG00000177679","VSTM2L_ENSG00000132821","RSRC2_ENSG00000111011","ATG101_ENSG00000123395","SAR1B_ENSG00000152700","ANKRD26_ENSG00000107890","GAB1_ENSG00000109458","CASKIN1_ENSG00000167971"
"479","RPS3_ENSG00000149273","H3F3B_ENSG00000132475","TMEM196_ENSG00000173452","CRIM1-DT_ENSG00000260025","LRRC4C_ENSG00000148948","LANCL1_ENSG00000115365","AC026790.1_ENSG00000271892","SLITRK2_ENSG00000185985","ANK2_ENSG00000145362","TRIP11_ENSG00000100815","EHD1_ENSG00000110047","SLC7A5_ENSG00000103257","PTPRR_ENSG00000153233","RFX3_ENSG00000080298","RPL10_ENSG00000147403","SMIM29_ENSG00000186577"
"480","C2CD2_ENSG00000157617","PTGDS_ENSG00000107317","PI4KA_ENSG00000241973","MARK1_ENSG00000116141","SNRNP25_ENSG00000161981","PKP4_ENSG00000144283","TMEM130_ENSG00000166448","NELFA_ENSG00000185049","IDH3A_ENSG00000166411","SARS_ENSG00000031698","RTKN_ENSG00000114993","GMPPA_ENSG00000144591","DDIT4_ENSG00000168209","SH3GLB1_ENSG00000097033","FLNB_ENSG00000136068","APBA2_ENSG00000034053"
"481","CTSH_ENSG00000103811","RPL7A_ENSG00000148303","EGR3_ENSG00000179388","CYFIP2_ENSG00000055163","ASS1_ENSG00000130707","HMGN2_ENSG00000198830","RPH3A_ENSG00000089169","FOSL2_ENSG00000075426","L1CAM_ENSG00000198910","FLCN_ENSG00000154803","LDB3_ENSG00000122367","TNPO2_ENSG00000105576","RAB3B_ENSG00000169213","CTDSP1_ENSG00000144579","SNHG5_ENSG00000203875","POM121C_ENSG00000272391"
"482","ANTXR1_ENSG00000169604","FEM1C_ENSG00000145780","PENK_ENSG00000181195","R3HDM2_ENSG00000179912","KCNQ5_ENSG00000185760","STAG2_ENSG00000101972","NPY1R_ENSG00000164128","SMKR1_ENSG00000240204","KIAA1549L_ENSG00000110427","SLC1A2_ENSG00000110436","HIST1H2AC_ENSG00000180573","LDHA_ENSG00000134333","GNG2_ENSG00000186469","TXNIP_ENSG00000265972","MOSPD2_ENSG00000130150","GBA2_ENSG00000070610"
"483","CNOT6L_ENSG00000138767","KCNN3_ENSG00000143603","KCNC1_ENSG00000129159","NUDT18_ENSG00000275074","DIPK1B_ENSG00000165716","RFC1_ENSG00000035928","PAK5_ENSG00000101349","ARL6_ENSG00000113966","GFPT1_ENSG00000198380","VOPP1_ENSG00000154978","PSMD6_ENSG00000163636","DNAJC5_ENSG00000101152","MAGEH1_ENSG00000187601","PSD2_ENSG00000146005","PDE6B_ENSG00000133256","PITPNA_ENSG00000174238"
"484","SNHG12_ENSG00000197989","FERMT2_ENSG00000073712","AAK1_ENSG00000115977","CTSD_ENSG00000117984","ISCA1_ENSG00000135070","RPL18_ENSG00000063177","ARHGAP44_ENSG00000006740","OPRD1_ENSG00000116329","PAFAH1B1_ENSG00000007168","MPI_ENSG00000178802","PTDSS2_ENSG00000174915","DCLK1_ENSG00000133083","PTPDC1_ENSG00000158079","ANP32B_ENSG00000136938","RPL30_ENSG00000156482","TUBA4A_ENSG00000127824"
"485","PTH1R_ENSG00000160801","CPNE6_ENSG00000100884","DNAJA1_ENSG00000086061","ATP5MC1_ENSG00000159199","HS6ST2_ENSG00000171004","MYO9B_ENSG00000099331","HENMT1_ENSG00000162639","SLITRK4_ENSG00000179542","FBXW7_ENSG00000109670","SPECC1_ENSG00000128487","MDM4_ENSG00000198625","MTR_ENSG00000116984","TRIM2_ENSG00000109654","TMEM176A_ENSG00000002933","STXBP3_ENSG00000116266","ADGRA1_ENSG00000197177"
"486","JUND_ENSG00000130522","ANKRD35_ENSG00000198483","ANKRD34A_ENSG00000272031","PRKCE_ENSG00000171132","COMTD1_ENSG00000165644","NOTCH1_ENSG00000148400","OPTN_ENSG00000123240","FAT3_ENSG00000165323","TRIO_ENSG00000038382","ERCC1_ENSG00000012061","APC_ENSG00000134982","SGSM1_ENSG00000167037","INTS6_ENSG00000102786","RPL14_ENSG00000188846","NEK7_ENSG00000151414","CENPV_ENSG00000166582"
"487","PDCD4_ENSG00000150593","ECHDC2_ENSG00000121310","MPP7_ENSG00000150054","EML6_ENSG00000214595","OAT_ENSG00000065154","PHLPP1_ENSG00000081913","UST_ENSG00000111962","CMTM4_ENSG00000183723","PRRT1_ENSG00000204314","UBE2O_ENSG00000175931","CHKA_ENSG00000110721","SHB_ENSG00000107338","PPP1R1A_ENSG00000135447","EPAS1_ENSG00000116016","TAX1BP3_ENSG00000213977","PPIP5K1_ENSG00000168781"
"488","NTN4_ENSG00000074527","HPCAL4_ENSG00000116983","BEND5_ENSG00000162373","ABCG4_ENSG00000172350","PPTC7_ENSG00000196850","KRCC1_ENSG00000172086","PPP2R1A_ENSG00000105568","FBXO44_ENSG00000132879","TMEM246_ENSG00000165152","TPD52L1_ENSG00000111907","FADS2_ENSG00000134824","GNAS_ENSG00000087460","MAN2A2_ENSG00000196547","PSD_ENSG00000059915","HLA-DPA1_ENSG00000231389","ATP1A1_ENSG00000163399"
"489","DDIT4_ENSG00000168209","TYROBP_ENSG00000011600","CYFIP2_ENSG00000055163","ARRB1_ENSG00000137486","CHP1_ENSG00000187446","RPL28_ENSG00000108107","DGAT2_ENSG00000062282","ATP2B2_ENSG00000157087","CALB1_ENSG00000104327","MPC2_ENSG00000143158","RAD1_ENSG00000113456","GLT1D1_ENSG00000151948","OLMALINC_ENSG00000235823","EFCAB14_ENSG00000159658","RRBP1_ENSG00000125844","PPARGC1A_ENSG00000109819"
"490","SLC2A4RG_ENSG00000125520","WFS1_ENSG00000109501","TRUB1_ENSG00000165832","RTL8C_ENSG00000134590","HS6ST3_ENSG00000185352","PPDPF_ENSG00000125534","ATRNL1_ENSG00000107518","CACNA1C_ENSG00000151067","CARM1_ENSG00000142453","EFR3A_ENSG00000132294","FAAH_ENSG00000117480","FUT9_ENSG00000172461","SFT2D1_ENSG00000198818","NKAIN4_ENSG00000101198","HNRNPF_ENSG00000169813","AUXG01000058.1_ENSG00000286214"
"491","CEMIP2_ENSG00000135048","KAT6B_ENSG00000156650","NDEL1_ENSG00000166579","ST6GALNAC5_ENSG00000117069","CSDC2_ENSG00000172346","THEMIS2_ENSG00000130775","RPRM_ENSG00000177519","CELF1_ENSG00000149187","ADAM22_ENSG00000008277","CACNA1B_ENSG00000148408","KTN1_ENSG00000126777","TECPR1_ENSG00000205356","FAM124A_ENSG00000150510","S100A11_ENSG00000163191","CYP7B1_ENSG00000172817","NPAS1_ENSG00000130751"
"492","PRRX1_ENSG00000116132","TNNT1_ENSG00000105048","MBOAT7_ENSG00000125505","GPR158_ENSG00000151025","HERC6_ENSG00000138642","FAM53B_ENSG00000189319","CELF4_ENSG00000101489","PBX1_ENSG00000185630","BRINP1_ENSG00000078725","PPM1G_ENSG00000115241","SSBP4_ENSG00000130511","NEFM_ENSG00000104722","TMEM151A_ENSG00000179292","CUX1_ENSG00000257923","SNX1_ENSG00000028528","MRPL57_ENSG00000173141"
"493","SFT2D2_ENSG00000213064","PIK3C2A_ENSG00000011405","MYCBP2_ENSG00000005810","GFM2_ENSG00000164347","MYO5A_ENSG00000197535","ENPP4_ENSG00000001561","JPH1_ENSG00000104369","TSPAN13_ENSG00000106537","CAMK2N2_ENSG00000163888","CCDC12_ENSG00000160799","FMNL2_ENSG00000157827","TMEM145_ENSG00000167619","LARP6_ENSG00000166173","STOX1_ENSG00000165730","AC068888.1_ENSG00000257337","DCC_ENSG00000187323"
"494","NAP1L1_ENSG00000187109","RYR3_ENSG00000198838","ARF3_ENSG00000134287","SYT7_ENSG00000011347","ECM1_ENSG00000143369","SLC12A9_ENSG00000146828","MEF2D_ENSG00000116604","TBC1D10A_ENSG00000099992","MAP1A_ENSG00000166963","C3orf80_ENSG00000180044","FAM13B_ENSG00000031003","CELF5_ENSG00000161082","C1orf159_ENSG00000131591","ALYREF_ENSG00000183684","AMOTL2_ENSG00000114019","DGKH_ENSG00000102780"
